# rta
#: time in fs  dipole-momenta: x   y   z
 172.35240   0.19615493E-05  -0.49115449E-05  -0.41792328E-02
 172.40080   0.25882552E-05  -0.77600625E-05  -0.46273098E-02
 172.44920   0.28981575E-05  -0.10501598E-04  -0.49011171E-02
 172.49760   0.28770426E-05  -0.13048030E-04  -0.49903871E-02
 172.54600   0.25257302E-05  -0.15316716E-04  -0.48918446E-02
 172.59440   0.18600616E-05  -0.17233503E-04  -0.46093379E-02
 172.64280   0.91028560E-06  -0.18735426E-04  -0.41536963E-02
 172.69120  -0.28014014E-06  -0.19772987E-04  -0.35423212E-02
 172.73960  -0.16562900E-05  -0.20311947E-04  -0.27985220E-02
 172.78800  -0.31650860E-05  -0.20220798E-04  -0.19352027E-02
 172.83640  -0.47091399E-05  -0.19728730E-04  -0.10178590E-02
 172.88480  -0.62284875E-05  -0.18739548E-04  -0.64148893E-04
 172.93320  -0.76479147E-05  -0.17285887E-04   0.88969678E-03
 172.98160  -0.88946006E-05  -0.15415498E-04   0.18075096E-02
 173.03000  -0.99011142E-05  -0.13189514E-04   0.26545649E-02
 173.07840  -0.10608209E-04  -0.10680236E-04   0.33989007E-02
 173.12680  -0.10967303E-04  -0.79685385E-05   0.40125264E-02
 173.17520  -0.10942556E-04  -0.51409682E-05   0.44724737E-02
 173.22360  -0.10512459E-04  -0.22866495E-05   0.47616538E-02
 173.27200  -0.95920376E-05   0.48135255E-06   0.48316166E-02
 173.32040  -0.83525954E-05   0.31217875E-05   0.47551743E-02
 173.36880  -0.67397939E-05   0.55388206E-05   0.44983985E-02
 173.41720  -0.47937441E-05   0.76638372E-05   0.40713875E-02
 173.46560  -0.25680774E-05   0.94400194E-05   0.34906595E-02
 173.51400  -0.12814184E-06   0.10824272E-04   0.27785219E-02
 173.56240   0.24512518E-05   0.11788621E-04   0.19622263E-02
 173.61080   0.50884510E-05   0.12321023E-04   0.10729390E-02
 173.65920   0.76978614E-05   0.12425577E-04   0.14456471E-03
 173.70760   0.10193020E-04   0.12122110E-04  -0.78753596E-03
 173.75600   0.12430805E-04   0.11373701E-04  -0.16750371E-02
 173.80440   0.14446053E-04   0.10374300E-04  -0.25076114E-02
 173.85280   0.16115006E-04   0.91101358E-05  -0.32429523E-02
 173.90120   0.17377912E-04   0.76484336E-05  -0.38530674E-02
 173.94960   0.18188100E-04   0.60621987E-05  -0.43147536E-02
 173.99800   0.18513765E-04   0.44272685E-05  -0.46104862E-02
 174.04640   0.18339207E-04   0.28192886E-05  -0.47290892E-02
 174.09480   0.17665484E-04   0.13107301E-05  -0.46661611E-02
 174.14320   0.16510446E-04  -0.31941169E-07  -0.44242401E-02
 174.19160   0.14908156E-04  -0.11508390E-05  -0.40127002E-02
 174.24000   0.12837514E-04  -0.19438436E-05  -0.34199217E-02
 174.28840   0.10507360E-04  -0.24864862E-05  -0.27245904E-02
 174.33680   0.79169852E-05  -0.27057691E-05  -0.19248785E-02
 174.38520   0.51480669E-05  -0.25955319E-05  -0.10513923E-02
 174.43360   0.22876998E-05  -0.21643181E-05  -0.13750586E-03
 174.48200  -0.57471367E-06  -0.14349965E-05   0.78191298E-03
 174.53040  -0.33506359E-05  -0.44382129E-06   0.16718269E-02
 174.57880  -0.59555137E-05   0.76103525E-06   0.24983551E-02
 174.62720  -0.83117339E-05   0.21214239E-05   0.32300517E-02
 174.67560  -0.10351306E-04   0.35715653E-05   0.38390906E-02
 174.72400  -0.11931833E-04   0.50270858E-05   0.42690860E-02
 174.77240  -0.13182300E-04   0.64389220E-05   0.45686689E-02
 174.82080  -0.13993676E-04   0.77252136E-05   0.46946047E-02
 174.86920  -0.14354610E-04   0.88178662E-05   0.46420253E-02
 174.91760  -0.14269782E-04   0.96554233E-05   0.44128289E-02
 174.96600  -0.13759527E-04   0.10185632E-04   0.40156151E-02
 175.01440  -0.12858884E-04   0.10367653E-04   0.34653663E-02
 175.06280  -0.11616108E-04   0.10173828E-04   0.27828870E-02
 175.11120  -0.10090690E-04   0.95909324E-05   0.19940205E-02
 175.15960  -0.83509720E-05   0.86208599E-05   0.11286694E-02
 175.20800  -0.64551685E-05   0.72121297E-05   0.21714385E-03
 175.25640  -0.45180428E-05   0.55388302E-05  -0.69882706E-03
 175.30480  -0.25966802E-05   0.35755386E-05  -0.15890355E-02
 175.35320  -0.76608918E-06   0.13796037E-05  -0.24196467E-02
 175.40160   0.90443787E-06  -0.98172045E-06  -0.31591095E-02
 175.45000   0.23539688E-05  -0.34336913E-05  -0.37793641E-02
 175.49840   0.35322224E-05  -0.58967802E-05  -0.42569119E-02
 175.54680   0.44014165E-05  -0.82895620E-05  -0.45737074E-02
 175.59520   0.49376037E-05  -0.10531688E-04  -0.47178374E-02
 175.64360   0.51314433E-05  -0.12546835E-04  -0.46839639E-02
 175.69200   0.49236004E-05  -0.14188017E-04  -0.44387357E-02
 175.74040   0.44660102E-05  -0.15547748E-04  -0.40612525E-02
 175.78880   0.37272827E-05  -0.16504948E-04  -0.35310548E-02
 175.83720   0.27523690E-05  -0.17024608E-04  -0.28683403E-02
 175.88560   0.15960883E-05  -0.17086475E-04  -0.20982831E-02
 175.93400   0.32082071E-06  -0.16685860E-04  -0.12500759E-02
 175.98240  -0.10060815E-05  -0.15833877E-04  -0.35582457E-03
 176.03080  -0.23150661E-05  -0.14557106E-04   0.55066213E-03
 176.07920  -0.35372321E-05  -0.12896662E-04   0.14351463E-02
 176.12760  -0.46071561E-05  -0.10906738E-04   0.22642500E-02
 176.17600  -0.54139629E-05  -0.86071399E-05   0.29837725E-02
 176.22440  -0.60095027E-05  -0.61691199E-05   0.36104975E-02
 176.27280  -0.63051796E-05  -0.36224595E-05   0.40998466E-02
 176.32120  -0.62734512E-05  -0.10502469E-05   0.44334092E-02
 176.36960  -0.59003839E-05   0.14643871E-05   0.45986865E-02
 176.41800  -0.51863725E-05   0.38412785E-05   0.45895706E-02
 176.46640  -0.41462988E-05   0.60061106E-05   0.44065803E-02
 176.51480  -0.28091172E-05   0.78930574E-05   0.40568444E-02
 176.56320  -0.12168779E-05   0.94471002E-05   0.35538310E-02
 176.61160   0.57678087E-06   0.10625929E-04   0.29168321E-02
 176.66000   0.25224883E-05   0.11315996E-04   0.21530038E-02
 176.70840   0.45168095E-05   0.11675237E-04   0.13275320E-02
 176.75680   0.65028461E-05   0.11623050E-04   0.45315948E-03
 176.80520   0.84040685E-05   0.11176513E-04  -0.43676050E-03
 176.85360   0.10145307E-04   0.10366899E-04  -0.13083374E-02
 176.90200   0.11655675E-04   0.92383760E-05  -0.21284369E-02
 176.95040   0.12871344E-04   0.78462267E-05  -0.28659397E-02
 176.99880   0.13738050E-04   0.62546725E-05  -0.34929187E-02
 177.04720   0.14213264E-04   0.45343669E-05  -0.39856908E-02
 177.09560   0.14267920E-04   0.27596575E-05  -0.43257055E-02
 177.14400   0.13798468E-04   0.10193171E-05  -0.44651633E-02
 177.19240   0.12987129E-04  -0.63729049E-06  -0.44683043E-02
 177.24080   0.11761394E-04  -0.21326723E-05  -0.43008939E-02
 177.28920   0.10152590E-04  -0.34060939E-05  -0.39694460E-02
 177.33760   0.82059454E-05  -0.44066141E-05  -0.34866815E-02
 177.38600   0.59790778E-05  -0.50950306E-05  -0.28710469E-02
 177.43440   0.35400130E-05  -0.54453625E-05  -0.21460186E-02
 177.48280   0.96481774E-06  -0.54458122E-05  -0.13392179E-02
 177.53120  -0.16650769E-05  -0.50991700E-05  -0.48136899E-03
 177.57960  -0.42657643E-05  -0.44226446E-05   0.39486418E-03
 177.62800  -0.67157303E-05  -0.33981561E-05   0.12469068E-02
 177.67640  -0.90066693E-05  -0.21708643E-05   0.20585981E-02
 177.72480  -0.11032834E-04  -0.74383728E-06   0.27918848E-02
 177.77320  -0.12729771E-04   0.82062869E-06   0.34187901E-02
 177.82160  -0.14044366E-04   0.24542927E-05   0.39153986E-02
 177.87000  -0.14936768E-04   0.40856650E-05   0.42627754E-02
 177.91840  -0.15381803E-04   0.56428198E-05   0.44476911E-02
 177.96680  -0.15369854E-04   0.70562165E-05   0.44631272E-02
 178.01520  -0.14907150E-04   0.82614240E-05   0.43085405E-02
 178.06360  -0.14015462E-04   0.92016490E-05   0.39898769E-02
 178.11200  -0.12659581E-04   0.97580540E-05   0.34915750E-02
 178.16040  -0.11037103E-04   0.10039655E-04   0.28889735E-02
 178.20880  -0.91348930E-05   0.99547906E-05   0.21765138E-02
 178.25720  -0.70227476E-05   0.94953386E-05   0.13813442E-02
 178.30560  -0.47767377E-05   0.86675472E-05   0.53371329E-03
 178.35400  -0.24763611E-05   0.74919002E-05  -0.33418473E-03
 178.40240  -0.20159907E-06   0.60024436E-05  -0.11894326E-02
 178.45080   0.19700146E-05   0.42455922E-05  -0.19996346E-02
 178.49920   0.39662058E-05   0.22784545E-05  -0.27341387E-02
 178.54760   0.57225506E-05   0.16673663E-06  -0.33651894E-02
 178.59600   0.71175026E-05  -0.20159918E-05  -0.38392769E-02
 178.64440   0.82420546E-05  -0.41924063E-05  -0.41964151E-02
 178.69280   0.90039277E-05  -0.62901017E-05  -0.43949508E-02
 178.74120   0.93884246E-05  -0.82353897E-05  -0.44274302E-02
 178.78960   0.93954603E-05  -0.99596002E-05  -0.42926856E-02
 178.83800   0.90394001E-05  -0.11401681E-04  -0.39958831E-02
 178.88640   0.83483531E-05  -0.12510502E-04  -0.35483306E-02
 178.93480   0.73629475E-05  -0.13246786E-04  -0.29670533E-02
 178.98320   0.61346298E-05  -0.13584582E-04  -0.22741504E-02
 179.03160   0.47235513E-05  -0.13512238E-04  -0.14959566E-02
 179.08000   0.31855350E-05  -0.12948443E-04  -0.65648348E-03
 179.12840   0.16157294E-05  -0.12082707E-04   0.19938173E-03
 179.17680   0.70406629E-07  -0.10862050E-04   0.10465518E-02
 179.22520  -0.13818113E-05  -0.93305952E-05   0.18528512E-02
 179.27360  -0.26771195E-05  -0.75434260E-05   0.25876973E-02
 179.32200  -0.37590734E-05  -0.55645449E-05   0.32232680E-02
 179.37040  -0.45808267E-05  -0.34645026E-05   0.37355611E-02
 179.41880  -0.51069767E-05  -0.13177938E-05   0.41053020E-02
 179.46720  -0.53149455E-05   0.79989475E-06   0.43186698E-02
 179.51560  -0.51958459E-05   0.28144810E-05   0.43678111E-02
 179.56400  -0.46931127E-05   0.46107723E-05   0.42179554E-02
 179.61240  -0.39520140E-05   0.62137446E-05   0.39413079E-02
 179.66080  -0.29423520E-05   0.75292120E-05   0.35155372E-02
 179.70920  -0.17074878E-05   0.85147606E-05   0.29570384E-02
 179.75760  -0.30063409E-06   0.91407003E-05   0.22872086E-02
 179.80600   0.12172504E-05   0.93911497E-05   0.15316322E-02
 179.85440   0.27798647E-05   0.92645947E-05   0.71911202E-03
 179.90280   0.43181788E-05   0.87738994E-05  -0.11941869E-03
 179.95120   0.57631617E-05   0.79457676E-05  -0.95206414E-03
 179.99960   0.70485240E-05   0.68196740E-05  -0.17471710E-02
 180.04800   0.80577050E-05   0.54058219E-05  -0.24555395E-02
 180.09640   0.88475604E-05   0.38492211E-05  -0.30863175E-02
 180.14480   0.93228002E-05   0.21734237E-05  -0.35984280E-02
 180.19320   0.94521418E-05   0.44935260E-06  -0.39723946E-02
 180.24160   0.92174153E-05  -0.12506116E-05  -0.41940080E-02
 180.29000   0.86144319E-05  -0.28554314E-05  -0.42548740E-02
 180.33840   0.76533166E-05  -0.42981491E-05  -0.41527393E-02
 180.38680   0.63582867E-05  -0.55184555E-05  -0.38915809E-02
 180.43520   0.47668808E-05  -0.64649969E-05  -0.34814560E-02
 180.48360   0.29286652E-05  -0.70973342E-05  -0.29381156E-02
 180.53200   0.87761932E-06  -0.73166562E-05  -0.22640446E-02
 180.58040  -0.12613000E-05  -0.72515511E-05  -0.15231109E-02
 180.62880  -0.34446638E-05  -0.68320823E-05  -0.72401055E-03
 180.67720  -0.55963006E-05  -0.60717611E-05   0.10267034E-03
 180.72560  -0.76401022E-05  -0.49975824E-05   0.92533142E-03
 180.77400  -0.95028708E-05  -0.36490212E-05   0.17125673E-02
 180.82240  -0.11117057E-04  -0.20765574E-05   0.24343644E-02
 180.87080  -0.12423285E-04  -0.33978328E-06   0.30632389E-02
 180.91920  -0.13372580E-04   0.14948381E-05   0.35752755E-02
 180.96760  -0.13928200E-04   0.33564847E-05   0.39510267E-02
 181.01600  -0.13979610E-04   0.51474367E-05   0.41438497E-02
 181.06440  -0.13694647E-04   0.68430487E-05   0.42103418E-02
 181.11280  -0.12993353E-04   0.83550073E-05   0.41164688E-02
 181.16120  -0.11896413E-04   0.96221388E-05   0.38657903E-02
 181.20960  -0.10438325E-04   0.10592025E-04   0.34678040E-02
 181.25800  -0.86661668E-05   0.11223048E-04   0.29375870E-02
 181.30640  -0.66379198E-05   0.11486022E-04   0.22952274E-02
 181.35480  -0.44203809E-05   0.11365353E-04   0.15650685E-02
 181.40320  -0.20867603E-05   0.10859674E-04   0.77479038E-03
 181.45160   0.28596084E-06   0.99819369E-05  -0.45637419E-04
 181.50000   0.25988626E-05   0.86946145E-05  -0.85907169E-03
 181.54840   0.48131961E-05   0.71708160E-05  -0.16446857E-02
 181.59680   0.68418207E-05   0.53948159E-05  -0.23685837E-02
 181.64520   0.86203161E-05   0.34269825E-05  -0.30032458E-02
 181.69360   0.10093704E-04   0.13348276E-05  -0.35245505E-02
 181.74200   0.11218410E-04  -0.80950237E-06  -0.39126981E-02
 181.79040   0.11963786E-04  -0.29319001E-05  -0.41529665E-02
 181.83880   0.12313142E-04  -0.49590378E-05  -0.42362710E-02
 181.88720   0.12264241E-04  -0.68210774E-05  -0.41595065E-02
 181.93560   0.11829246E-04  -0.84542493E-05  -0.39256587E-02
 181.98400   0.10967793E-04  -0.97350439E-05  -0.35160280E-02
 182.03240   0.98547533E-05  -0.10753368E-04  -0.30021254E-02
 182.08080   0.84720398E-05  -0.11412204E-04  -0.23752736E-02
 182.12920   0.68782487E-05  -0.11691948E-04  -0.16593004E-02
 182.17760   0.51386413E-05  -0.11586927E-04  -0.88137081E-03
 182.22600   0.33225950E-05  -0.11105600E-04  -0.70953996E-04
 182.27440   0.15009220E-05  -0.10270227E-04   0.74129385E-03
 182.32280  -0.25683966E-06  -0.91160185E-05   0.15246864E-02
 182.37120  -0.18850649E-05  -0.76897952E-05   0.22496633E-02
 182.41960  -0.33245135E-05  -0.60481946E-05   0.28889024E-02
 182.46800  -0.44695724E-05  -0.42356166E-05   0.33921248E-02
 182.51640  -0.53891074E-05  -0.23661279E-05   0.37913478E-02
 182.56480  -0.60031576E-05  -0.48761465E-06   0.40468867E-02
 182.61320  -0.62962376E-05   0.13282550E-05   0.41492020E-02
 182.66160  -0.62661893E-05   0.30128161E-05   0.40945606E-02
 182.71000  -0.59241817E-05   0.45030223E-05   0.38851821E-02
 182.75840  -0.52941926E-05   0.57438355E-05   0.35291584E-02
 182.80680  -0.44119890E-05   0.66902978E-05   0.30401506E-02
 182.85520  -0.33236442E-05   0.73092138E-05   0.24368721E-02
 182.90360  -0.20836423E-05   0.75803767E-05   0.17423760E-02
 182.95200  -0.74733813E-06   0.74277743E-05   0.97528777E-03
 183.00040   0.60666201E-06   0.69998321E-05   0.18232742E-03
 183.04880   0.19216298E-05   0.62486866E-05  -0.61582862E-03
 183.09720   0.31338077E-05   0.52079159E-05  -0.13887632E-02
 183.14560   0.41836656E-05   0.39224247E-05  -0.21070683E-02
 183.19400   0.50183393E-05   0.24467127E-05  -0.27434709E-02
 183.24240   0.55938012E-05   0.84278368E-06  -0.32738723E-02
 183.29080   0.58766787E-05  -0.82222491E-06  -0.36782623E-02
 183.33920   0.58456521E-05  -0.24786067E-05  -0.39414731E-02
 183.38760   0.54923786E-05  -0.40567528E-05  -0.40537455E-02
 183.43600   0.47608848E-05  -0.54473001E-05  -0.39797055E-02
 183.48440   0.37948871E-05  -0.66714984E-05  -0.37849717E-02
 183.53280   0.25635172E-05  -0.76368561E-05  -0.34460845E-02
 183.58120   0.11090725E-05  -0.82993459E-05  -0.29761914E-02
 183.62960  -0.51629963E-06  -0.86264388E-05  -0.23933902E-02
 183.67800  -0.22525400E-05  -0.85984123E-05  -0.17200380E-02
 183.72640  -0.40339255E-05  -0.82091720E-05  -0.98190114E-03
 183.77480  -0.57915424E-05  -0.74665537E-05  -0.20717920E-03
 183.82320  -0.74558943E-05  -0.63920906E-05   0.57456203E-03
 183.87160  -0.89595526E-05  -0.50202521E-05   0.13335105E-02
 183.92000  -0.10181660E-04  -0.33579963E-05   0.20251595E-02
 183.96840  -0.11180753E-04  -0.15446104E-05   0.26524772E-02
 184.01680  -0.11856072E-04   0.39843765E-06   0.31777735E-02
 184.06520  -0.12172274E-04   0.24018538E-05   0.35810061E-02
 184.11360  -0.12106538E-04   0.43935510E-05   0.38467967E-02
 184.16200  -0.11649553E-04   0.63013601E-05   0.39650219E-02
 184.21040  -0.10806012E-04   0.80557393E-05   0.39312033E-02
 184.25880  -0.95945738E-05   0.95923777E-05   0.37466791E-02
 184.30720  -0.80473036E-05   0.10854598E-04   0.34185532E-02
 184.35560  -0.62086087E-05   0.11795470E-04   0.29594197E-02
 184.40400  -0.40955054E-05   0.12298381E-04   0.23677319E-02
 184.45240  -0.18540711E-05   0.12503849E-04   0.17055626E-02
 184.50080   0.48752169E-06   0.12323709E-04   0.97798775E-03
 184.54920   0.28547110E-05   0.11762777E-04   0.21283524E-03
 184.59760   0.51716327E-05   0.10839570E-04  -0.56066690E-03
 184.64600   0.73638516E-05   0.95856322E-05  -0.13130076E-02
 184.69440   0.93610351E-05   0.80443864E-05  -0.20155156E-02
 184.74280   0.11099467E-04   0.62695329E-05  -0.26414460E-02
 184.79120   0.12524310E-04   0.43230629E-05  -0.31669897E-02
 184.83960   0.13591539E-04   0.22729517E-05  -0.35721712E-02
 184.88800   0.14185482E-04   0.19579558E-06  -0.38118870E-02
 184.93640   0.14456203E-04  -0.18419067E-05  -0.39354883E-02
 184.98480   0.14317762E-04  -0.37696841E-05  -0.39094953E-02
 185.03320   0.13779753E-04  -0.55218774E-05  -0.37348580E-02
 185.08160   0.12865294E-04  -0.70398542E-05  -0.34181597E-02
 185.13000   0.11610107E-04  -0.82742054E-05  -0.29713718E-02
 185.17840   0.10061149E-04  -0.91865813E-05  -0.24114056E-02
 185.22680   0.82748384E-05  -0.97510953E-05  -0.17594768E-02
 185.27520   0.63149320E-05  -0.99552442E-05  -0.10403063E-02
 185.32360   0.42501493E-05  -0.98003095E-05  -0.28118434E-03
 185.37200   0.21544020E-05  -0.92348726E-05   0.48589605E-03
 185.42040   0.97351883E-07  -0.84226914E-05   0.12362883E-02
 185.46880  -0.18550462E-05  -0.73364374E-05   0.19401038E-02
 185.51720  -0.36400774E-05  -0.60259072E-05   0.25705568E-02
 185.56560  -0.52026185E-05  -0.45490545E-05   0.31036619E-02
 185.61400  -0.64971193E-05  -0.29697228E-05   0.35191538E-02
 185.66240  -0.74892002E-05  -0.13551644E-05   0.38012634E-02
 185.71080  -0.81568046E-05   0.22656058E-06   0.39393179E-02
 185.75920  -0.84908610E-05   0.17092125E-05   0.39281442E-02
 185.80760  -0.84954326E-05   0.30309313E-05   0.37682592E-02
 185.85600  -0.81308774E-05   0.40868267E-05   0.34387976E-02
 185.90440  -0.75412655E-05   0.49290788E-05   0.30068697E-02
 185.95280  -0.67091141E-05   0.54756272E-05   0.24615236E-02
 186.00120  -0.56824324E-05   0.57030098E-05   0.18235472E-02
 186.04960  -0.45159697E-05   0.56007391E-05   0.11172067E-02
 186.09800  -0.32689426E-05   0.51717553E-05   0.36932069E-03
 186.14640  -0.20026130E-05   0.44323641E-05  -0.39175775E-03
 186.19480  -0.77780803E-06   0.34116573E-05  -0.11372128E-02
 186.24320   0.34752747E-06   0.21504397E-05  -0.18388533E-02
 186.29160   0.13206536E-05   0.69969603E-06  -0.24701749E-02
 186.34000   0.20510003E-05  -0.89190621E-06  -0.29843408E-02
 186.38840   0.25922801E-05  -0.25337251E-05  -0.34065047E-02
 186.43680   0.28760083E-05  -0.41713355E-05  -0.36992505E-02
 186.48520   0.28879687E-05  -0.57353417E-05  -0.38515845E-02
 186.53360   0.26260653E-05  -0.71582580E-05  -0.38578410E-02
 186.58200   0.21004414E-05  -0.83771343E-05  -0.37179006E-02
 186.63040   0.13331135E-05  -0.93360120E-05  -0.34371978E-02
 186.67880   0.35713248E-06  -0.99881177E-05  -0.30265166E-02
 186.72720  -0.78469916E-06  -0.10297712E-04  -0.25015820E-02
 186.77560  -0.20415083E-05  -0.10241523E-04  -0.18824592E-02
 186.82400  -0.33524840E-05  -0.97330993E-05  -0.11832072E-02
 186.87240  -0.46612368E-05  -0.89325907E-05  -0.45116812E-03
 186.92080  -0.59050090E-05  -0.77810934E-05   0.29682149E-03
 186.96920  -0.70229890E-05  -0.63095983E-05   0.10322579E-02
 187.01760  -0.79580306E-05  -0.45612050E-05   0.17271600E-02
 187.06600  -0.86589945E-05  -0.25896172E-05   0.23551386E-02
 187.11440  -0.90828638E-05  -0.45724342E-06   0.28924008E-02
 187.16280  -0.91965536E-05   0.17670263E-05   0.33186507E-02
 187.21120  -0.89783443E-05   0.40102913E-05   0.36178538E-02
 187.25960  -0.84188866E-05   0.61982691E-05   0.37788367E-02
 187.30800  -0.74532043E-05   0.82142045E-05   0.37661289E-02
 187.35640  -0.62386989E-05   0.10072838E-04   0.36392104E-02
 187.40480  -0.47345251E-05   0.11673048E-04   0.33739043E-02
 187.45320  -0.29810850E-05   0.12961019E-04   0.29804872E-02
 187.50160  -0.10289009E-05   0.13893630E-04   0.24740772E-02
 187.55000   0.10631222E-05   0.14440047E-04   0.18740583E-02
 187.59840   0.32297558E-05   0.14582855E-04   0.12033455E-02
 187.64680   0.54017515E-05   0.14318683E-04   0.48751893E-03
 187.69520   0.75083080E-05   0.13658309E-04  -0.24614365E-03
 187.74360   0.94796142E-05   0.12626220E-04  -0.96969954E-03
 187.79200   0.11194134E-04   0.11195673E-04  -0.16430489E-02
 187.84040   0.12698932E-04   0.95478127E-05  -0.22639125E-02
