# TDLDA
# time in fs  dipole-momenta: x   y   z
 174.04640  -0.29222484E-07   0.22095577E-08   0.19384085E+00
 174.09480  -0.22548397E-07   0.17122251E-08   0.18603216E+00
 174.14320  -0.14908999E-07   0.11470792E-08   0.17035335E+00
 174.19160  -0.66261390E-08   0.53813926E-09   0.14747323E+00
 174.24000   0.19509377E-08  -0.88794621E-10   0.11836451E+00
 174.28840   0.10460247E-07  -0.70725041E-09   0.84261765E-01
 174.33680   0.18542211E-07  -0.12912065E-08   0.46608778E-01
 174.38520   0.25854693E-07  -0.18161787E-08   0.69976475E-02
 174.43360   0.32087332E-07  -0.22602350E-08  -0.32897799E-01
 174.48200   0.36974628E-07  -0.26048819E-08  -0.71391821E-01
 174.53040   0.40307246E-07  -0.28358195E-08  -0.10685721E+00
 174.57880   0.41941075E-07  -0.29435187E-08  -0.13779368E+00
 174.62720   0.41803619E-07  -0.29235976E-08  -0.16289153E+00
 174.67560   0.39897387E-07  -0.27770080E-08  -0.18108767E+00
 174.72400   0.36300087E-07  -0.25099857E-08  -0.19161156E+00
 174.77240   0.31161546E-07  -0.21337997E-08  -0.19401856E+00
 174.82080   0.24697469E-07  -0.16642776E-08  -0.18820910E+00
 174.86920   0.17180295E-07  -0.11211628E-08  -0.17443266E+00
 174.91760   0.89275899E-08  -0.52728586E-09  -0.15327639E+00
 174.96600   0.28850055E-09   0.92369245E-10  -0.12563931E+00
 175.01440  -0.83711023E-08   0.71171093E-09  -0.92693272E-01
 175.06280  -0.16684140E-07   0.13046100E-08  -0.55832960E-01
 175.11120  -0.24297849E-07   0.18459925E-08  -0.16616975E-01
 175.15960  -0.30888686E-07   0.23128876E-08   0.23297392E-01
 175.20800  -0.36176021E-07   0.26853970E-08   0.62223284E-01
 175.25640  -0.39934077E-07   0.29475458E-08   0.98514714E-01
 175.30480  -0.42001619E-07   0.30879770E-08   0.13063569E+00
 175.35320  -0.42288976E-07   0.31004684E-08   0.15722529E+00
 175.40160  -0.40782039E-07   0.29842143E-08   0.17715589E+00
 175.45000  -0.37543039E-07   0.27438990E-08   0.18958188E+00
 175.49840  -0.32707992E-07   0.23895088E-08   0.19397636E+00
 175.54680  -0.26480927E-07   0.19359295E-08   0.19015398E+00
 175.59520  -0.19125127E-07   0.14023125E-08   0.17827876E+00
 175.64360  -0.10951809E-07   0.81126268E-09   0.15885649E+00
 175.69200  -0.23067752E-08   0.18787927E-09   0.13271234E+00
 175.74040   0.64443448E-08  -0.44131037E-09   0.10095498E+00
 175.78880   0.14931594E-07  -0.10494765E-08   0.64929014E-01
 175.83720   0.22796274E-07  -0.16106145E-08   0.26158094E-01
 175.88560   0.29705993E-07  -0.21006442E-08  -0.13719015E-01
 175.93400   0.35368573E-07  -0.24984333E-08  -0.53016833E-01
 175.98240   0.39544306E-07  -0.27867006E-08  -0.90073547E-01
 176.03080   0.42056049E-07  -0.29527750E-08  -0.12332074E+00
 176.07920   0.42796764E-07  -0.29891610E-08  -0.15134973E+00
 176.12760   0.41734142E-07  -0.28938990E-08  -0.17297182E+00
 176.17600   0.38912086E-07  -0.26706844E-08  -0.18726950E+00
 176.22440   0.34448941E-07  -0.23287404E-08  -0.19363633E+00
 176.27280   0.28532514E-07  -0.18824477E-08  -0.19180321E+00
 176.32120   0.21412095E-07  -0.13507317E-08  -0.18184987E+00
 176.36960   0.13387842E-07  -0.75624546E-09  -0.16420087E+00
 176.41800   0.47980341E-08  -0.12438063E-09  -0.13960670E+00
 176.46640  -0.39952366E-08   0.51784453E-09  -0.10911087E+00
 176.51480  -0.12621280E-07   0.11429613E-08  -0.74005004E-01
 176.56320  -0.20716307E-07   0.17242529E-08  -0.35773949E-01
 176.61160  -0.27938583E-07   0.22369015E-08   0.39666051E-02
 176.66000  -0.33982670E-07   0.26590599E-08   0.43537627E-01
 176.70840  -0.38592211E-07   0.29727744E-08   0.81266793E-01
 176.75680  -0.41570769E-07   0.31647506E-08   0.11555852E+00
 176.80520  -0.42790271E-07   0.32268981E-08   0.14496126E+00
 176.85360  -0.42196685E-07   0.31566603E-08   0.16822940E+00
 176.90200  -0.39812607E-07   0.29570970E-08   0.18437674E+00
 176.95040  -0.35736608E-07   0.26367276E-08   0.19271924E+00
 176.99880  -0.30139268E-07   0.22091355E-08   0.19290465E+00
 177.04720  -0.23256075E-07   0.16923694E-08   0.18492756E+00
 177.09560  -0.15377447E-07   0.11081507E-08   0.16912911E+00
 177.14400  -0.68363811E-08   0.48095125E-09   0.14618164E+00
 177.19240   0.20057362E-08  -0.16303966E-09   0.11705911E+00
 177.24080   0.10774472E-07  -0.79699019E-09   0.82994990E-01
 177.28920   0.19098195E-07  -0.13945220E-08   0.45429817E-01
 177.33760   0.26623751E-07  -0.19307763E-08   0.59505542E-02
 177.38600   0.33031352E-07  -0.23834078E-08  -0.33775652E-01
 177.43440   0.38048085E-07  -0.27334971E-08  -0.72070933E-01
 177.48280   0.41459526E-07  -0.29663201E-08  -0.10731680E+00
 177.53120   0.43118968E-07  -0.30719736E-08  -0.13802224E+00
 177.57960   0.42953862E-07  -0.30458059E-08  -0.16288704E+00
 177.62800   0.40969148E-07  -0.28886526E-08  -0.18085759E+00
 177.67640   0.37247260E-07  -0.26068332E-08  -0.19117241E+00
 177.72480   0.31944762E-07  -0.22119279E-08  -0.19339522E+00
 177.77320   0.25285722E-07  -0.17203172E-08  -0.18743368E+00
 177.82160   0.17552107E-07  -0.11525055E-08  -0.17354299E+00
 177.87000   0.90716680E-08  -0.53226322E-09  -0.15231432E+00
 177.91840   0.20388118E-09   0.11437280E-09  -0.12464870E+00
 177.96680  -0.86753978E-08   0.76021504E-09  -0.91718028E-01
 178.01520  -0.17189871E-07   0.13780644E-08  -0.54915085E-01
 178.06360  -0.24978661E-07   0.19418743E-08  -0.15794894E-01
 178.11200  -0.31711464E-07   0.24278433E-08   0.23990263E-01
 178.16040  -0.37102417E-07   0.28154273E-08   0.62759673E-01
 178.20880  -0.40922136E-07   0.30882037E-08   0.98874347E-01
 178.25720  -0.43007472E-07   0.32345767E-08   0.13080589E+00
 178.30560  -0.43268553E-07   0.32482766E-08   0.15720137E+00
 178.35400  -0.41692773E-07   0.31286372E-08   0.17694126E+00
 178.40240  -0.38345516E-07   0.28806341E-08   0.18918791E+00
 178.45080  -0.33367499E-07   0.25146892E-08   0.19342193E+00
 178.49920  -0.26968830E-07   0.20462291E-08   0.18946469E+00
 178.54760  -0.19420006E-07   0.14950390E-08   0.17748576E+00
 178.59600  -0.11040306E-07   0.88442283E-09   0.15799506E+00
 178.64440  -0.21840926E-08   0.24021736E-09   0.13182024E+00
 178.69280   0.67742873E-08  -0.41029048E-09   0.10007074E+00
 178.74120   0.15456349E-07  -0.10395151E-08   0.64090285E-01
 178.78960   0.23495368E-07  -0.16207270E-08   0.25400110E-01
 178.83800   0.30551703E-07  -0.21291772E-08  -0.14364703E-01
 178.88640   0.36326953E-07  -0.25431401E-08  -0.53523427E-01
 178.93480   0.40576420E-07  -0.28448521E-08  -0.90419845E-01
 178.98320   0.43119413E-07  -0.30212848E-08  -0.12349180E+00
 179.03160   0.43846957E-07  -0.30647270E-08  -0.15133738E+00
 179.08000   0.42726571E-07  -0.29731581E-08  -0.17277494E+00
 179.12840   0.39803839E-07  -0.27503594E-08  -0.18689417E+00
 179.17680   0.35200666E-07  -0.24057798E-08  -0.19309563E+00
 179.22520   0.29110217E-07  -0.19541376E-08  -0.19111677E+00
 179.27360   0.21788759E-07  -0.14147787E-08  -0.18104305E+00
 179.32200   0.13544757E-07  -0.81082576E-09  -0.16330372E+00
 179.37040   0.47257513E-08  -0.16816235E-09  -0.13865264E+00
 179.41880  -0.42963713E-08   0.48570110E-09  -0.10813530E+00
 179.46720  -0.13141054E-07   0.11228297E-08  -0.73043933E-01
 179.51560  -0.21435010E-07   0.17160490E-08  -0.34862685E-01
 179.56400  -0.28827805E-07   0.22401059E-08   0.47946126E-02
 179.61240  -0.35006468E-07   0.26727204E-08   0.44251807E-01
 179.66080  -0.39708611E-07   0.29955156E-08   0.81840357E-01
 179.70920  -0.42733542E-07   0.31947792E-08   0.11596928E+00
 179.75760  -0.43950920E-07   0.32620313E-08   0.14519241E+00
 179.80600  -0.43306555E-07   0.31943786E-08   0.16827014E+00
 179.85440  -0.40825038E-07   0.29946427E-08   0.18422284E+00
 179.90280  -0.36609007E-07   0.26712365E-08   0.19237333E+00
 179.95120  -0.30835003E-07   0.22378210E-08   0.19237626E+00
 179.99960  -0.23746064E-07   0.17127201E-08   0.18423287E+00
 180.04800  -0.15641377E-07   0.11181481E-08   0.16829036E+00
 180.09640  -0.68634842E-08   0.47926531E-09   0.14522629E+00
 180.14480   0.22163413E-08  -0.17688653E-09   0.11601883E+00
 180.19320   0.11213879E-07  -0.82252965E-09   0.81904593E-01
 180.24160   0.19748192E-07  -0.14303132E-08   0.44326094E-01
 180.29000   0.27457648E-07  -0.19744699E-08   0.48711917E-02
 180.33840   0.34015088E-07  -0.24318932E-08  -0.34793202E-01
 180.38680   0.39141601E-07  -0.27831168E-08  -0.72990600E-01
 180.43520   0.42618347E-07  -0.30131419E-08  -0.10810510E+00
 180.48360   0.44295977E-07  -0.31120871E-08  -0.13864951E+00
 180.53200   0.44101222E-07  -0.30756122E-08  -0.16332872E+00
 180.58040   0.42040304E-07  -0.29051249E-08  -0.18109535E+00
 180.62880   0.38198940E-07  -0.26077160E-08  -0.19119516E+00
 180.67720   0.32738875E-07  -0.21958614E-08  -0.19319970E+00
 180.72560   0.25891039E-07  -0.16868736E-08  -0.18702479E+00
 180.77400   0.17945622E-07  -0.11021502E-08  -0.17293367E+00
 180.82240   0.92395612E-08  -0.46624301E-09  -0.15152503E+00
 180.87080   0.14203349E-09   0.19418118E-09  -0.12370662E+00
 180.91920  -0.89613481E-08   0.85147346E-09  -0.90656059E-01
 180.96760  -0.17684914E-07   0.14781453E-08  -0.53770697E-01
 181.01600  -0.25659202E-07   0.20479890E-08  -0.14608850E-01
 181.06440  -0.32546462E-07   0.25371416E-08   0.25175263E-01
 181.11280  -0.38054812E-07   0.29250450E-08   0.63900450E-01
 181.16120  -0.41950512E-07   0.31952915E-08   0.99928813E-01
 181.20960  -0.44067887E-07   0.33362940E-08   0.13173470E+00
 181.25800  -0.44316447E-07   0.33417964E-08   0.15796957E+00
 181.30640  -0.42684895E-07   0.32111632E-08   0.17751986E+00
 181.35480  -0.39241741E-07   0.29494526E-08   0.18955522E+00
 181.40320  -0.34132462E-07   0.25672478E-08   0.19356456E+00
 181.45160  -0.27573274E-07   0.20802605E-08   0.18937810E+00
 181.50000  -0.19841801E-07   0.15086948E-08   0.17717440E+00
 181.54840  -0.11265087E-07   0.87642262E-09   0.15747203E+00
 181.59680  -0.22055568E-08   0.20998663E-09   0.13110666E+00
 181.64520   0.69544150E-08  -0.46251927E-09   0.99194807E-01
 181.69360   0.15828604E-07  -0.11126432E-08   0.63086193E-01
 181.74200   0.24043046E-07  -0.17127802E-08   0.24306815E-01
 181.79040   0.31251526E-07  -0.22373642E-08  -0.15504845E-01
 181.83880   0.37149883E-07  -0.26639667E-08  -0.54666142E-01
 181.88720   0.41488631E-07  -0.29742796E-08  -0.91520559E-01
 181.93560   0.44083419E-07  -0.31549248E-08  -0.12450736E+00
 181.98400   0.44822922E-07  -0.31980594E-08  -0.15222785E+00
 182.03240   0.43673773E-07  -0.31017374E-08  -0.17350529E+00
 182.08080   0.40682275E-07  -0.28700151E-08  -0.18743583E+00
 182.12920   0.35972708E-07  -0.25127783E-08  -0.19342771E+00
 182.17760   0.29742256E-07  -0.20453056E-08  -0.19122692E+00
 182.22600   0.22252731E-07  -0.14875885E-08  -0.18092787E+00
 182.27440   0.13819476E-07  -0.86344621E-09  -0.16296882E+00
 182.32280   0.47979596E-08  -0.19946584E-09  -0.13811226E+00
 182.37120  -0.44312762E-08   0.47614967E-09  -0.10741179E+00
 182.41960  -0.13478653E-07   0.11347877E-08  -0.72166915E-01
 182.46800  -0.21961883E-07   0.17486314E-08  -0.33868085E-01
 182.51640  -0.29521941E-07   0.22918189E-08   0.58657401E-02
 182.56480  -0.35838078E-07   0.27415079E-08   0.45354674E-01
 182.61320  -0.40641327E-07   0.30788076E-08   0.82928076E-01
 182.66160  -0.43725979E-07   0.32895666E-08   0.11699472E+00
 182.71000  -0.44958546E-07   0.33649607E-08   0.14611022E+00
 182.75840  -0.44283786E-07   0.33018693E-08   0.16903879E+00
 182.80680  -0.41727446E-07   0.31030244E-08   0.18480661E+00
 182.85520  -0.37395500E-07   0.27769027E-08   0.19274403E+00
 182.90360  -0.31469846E-07   0.23373773E-08   0.19251460E+00
 182.95200  -0.24200604E-07   0.18031237E-08   0.18412935E+00
 183.00040  -0.15895374E-07   0.11968296E-08   0.16794581E+00
 183.04880  -0.69059863E-08   0.54421287E-09   0.14465190E+00
 183.09720   0.23866131E-08  -0.12707469E-09   0.11523584E+00
 183.14560   0.11588618E-07  -0.78861945E-09   0.80943605E-01
 183.19400   0.20310038E-07  -0.14124529E-08   0.43226127E-01
 183.24240   0.28181111E-07  -0.19722095E-08   0.36783368E-02
 183.29080   0.34867826E-07  -0.24442403E-08  -0.36027440E-01
 183.33920   0.40085965E-07  -0.28085877E-08  -0.74211321E-01
 183.38760   0.43613153E-07  -0.30498287E-08  -0.10925634E+00
 183.43600   0.45298410E-07  -0.31577239E-08  -0.13967679E+00
 183.48440   0.45068780E-07  -0.31276592E-08  -0.16418167E+00
 183.53280   0.42932677E-07  -0.29608521E-08  -0.18173024E+00
 183.58120   0.38979723E-07  -0.26643077E-08  -0.19157709E+00
 183.62960   0.33377008E-07  -0.22505275E-08  -0.19330446E+00
 183.67800   0.26361904E-07  -0.17369796E-08  -0.18684006E+00
 183.72640   0.18231772E-07  -0.11453516E-08  -0.17245974E+00
 183.77480   0.93310755E-08  -0.50062966E-09  -0.15077492E+00
 183.82320   0.36548007E-10   0.16995687E-09  -0.12270569E+00
 183.87160  -0.92588755E-08   0.83807354E-09  -0.89441132E-01
 183.92000  -0.18162634E-07   0.14754673E-08  -0.52388781E-01
 183.96840  -0.26298945E-07   0.20551259E-08  -0.13115407E-01
 184.01680  -0.33324413E-07   0.25524014E-08   0.26718433E-01
 184.06520  -0.38942277E-07   0.29460456E-08   0.65427707E-01
 184.11360  -0.42914787E-07   0.32191047E-08   0.10137348E+00
 184.16200  -0.45073235E-07   0.33596659E-08   0.13303207E+00
 184.21040  -0.45325203E-07   0.33613962E-08   0.15905991E+00
 184.25880  -0.43658679E-07   0.32238585E-08   0.17835130E+00
 184.30720  -0.40142771E-07   0.29525686E-08   0.19008622E+00
 184.35560  -0.34924921E-07   0.25587949E-08   0.19376590E+00
 184.40400  -0.28224689E-07   0.20590888E-08   0.18923426E+00
 184.45240  -0.20324382E-07   0.14745801E-08   0.17668427E+00
 184.50080  -0.11556979E-07   0.83005787E-09   0.15664902E+00
 184.54920  -0.22919539E-08   0.15288787E-09   0.12997821E+00
 184.59760   0.70803423E-08  -0.52816868E-09   0.97801415E-01
 184.64600   0.16165040E-07  -0.11841987E-08   0.61479935E-01
 184.69440   0.24579177E-07  -0.17873594E-08   0.22549457E-01
 184.74280   0.31967581E-07  -0.23120676E-08  -0.17344182E-01
 184.79120   0.38017627E-07  -0.27360597E-08  -0.56513688E-01
 184.83960   0.42472343E-07  -0.30413307E-08  -0.93300932E-01
 184.88800   0.45141363E-07  -0.32148858E-08  -0.12614680E+00
 184.93640   0.45909238E-07  -0.32492841E-08  -0.15365745E+00
 184.98480   0.44740706E-07  -0.31429537E-08  -0.17466413E+00
 185.03320   0.41682568E-07  -0.29002567E-08  -0.18827366E+00
 185.08160   0.36862019E-07  -0.25312994E-08  -0.19390719E+00
 185.13000   0.30481405E-07  -0.20515043E-08  -0.19132518E+00
 185.17840   0.22809637E-07  -0.14809454E-08  -0.18063744E+00
 185.22680   0.14170664E-07  -0.84350159E-09  -0.16229789E+00
 185.27520   0.49295828E-08  -0.16584573E-09  -0.13708439E+00
 185.32360  -0.45229497E-08   0.52366095E-09  -0.10606505E+00
 185.37200  -0.13787264E-07   0.11961400E-08  -0.70552522E-01
 185.42040  -0.22471493E-07   0.18233810E-08  -0.32048601E-01
 185.46880  -0.30207984E-07   0.23790012E-08   0.78187085E-02
 185.51720  -0.36668688E-07   0.28395261E-08   0.47363199E-01
 185.56560  -0.41578978E-07   0.31853854E-08   0.84911020E-01
 185.61400  -0.44729346E-07   0.34017417E-08   0.11887113E+00
 185.66240  -0.45984482E-07   0.34791607E-08   0.14780281E+00
 185.71080  -0.45289320E-07   0.34140459E-08   0.17047739E+00
 185.75920  -0.42671664E-07   0.32088447E-08   0.18593127E+00
 185.80760  -0.38241227E-07   0.28719788E-08   0.19350768E+00
 185.85600  -0.32185032E-07   0.24175112E-08   0.19288510E+00
 185.90440  -0.24759381E-07   0.18645527E-08   0.18409089E+00
 185.95280  -0.16278765E-07   0.12364384E-08   0.16749954E+00
 186.00120  -0.71022933E-08   0.55971402E-09   0.14381597E+00
 186.04960   0.23816967E-08  -0.13700751E-09   0.11404471E+00
 186.09800   0.11772124E-07  -0.82427977E-09   0.79446824E-01
 186.14640   0.20672030E-07  -0.14730724E-08   0.41486452E-01
 186.19480   0.28705153E-07  -0.20559981E-08   0.17693252E-02
 186.24320   0.35531608E-07  -0.25484621E-08  -0.38024383E-01
 186.29160   0.40862088E-07  -0.29296898E-08  -0.76210347E-01
 186.34000   0.44470075E-07  -0.31836067E-08  -0.11117089E+00
 186.38840   0.46201549E-07  -0.32995180E-08  -0.14142349E+00
 186.43680   0.45981739E-07  -0.32725738E-08  -0.16568413E+00
 186.48520   0.43818565E-07  -0.31039772E-08  -0.18292260E+00
 186.53360   0.39802503E-07  -0.28009475E-08  -0.19240707E+00
 186.58200   0.34102833E-07  -0.23764043E-08  -0.19373573E+00
 186.63040   0.26960394E-07  -0.18484159E-08  -0.18685387E+00
 186.67880   0.18677189E-07  -0.12394165E-08  -0.17205580E+00
 186.72720   0.96033820E-08  -0.57523467E-09  -0.14997141E+00
 186.77560   0.12231320E-09   0.11599978E-09  -0.12153860E+00
 186.82400  -0.93657401E-08   0.80506082E-09  -0.87962805E-01
 186.87240  -0.18460358E-07   0.14628436E-08  -0.50665782E-01
 186.92080  -0.26777652E-07   0.20615794E-08  -0.11225767E-01
 186.96920  -0.33966200E-07   0.25759976E-08   0.28688560E-01
 187.01760  -0.39721671E-07   0.29843749E-08   0.67387848E-01
 187.06600  -0.43799613E-07   0.32694617E-08   0.10323296E+00
 187.11440  -0.46025877E-07   0.34192092E-08   0.13470422E+00
 187.16280  -0.46304220E-07   0.34273050E-08   0.16046617E+00
 187.21120  -0.44620688E-07   0.32934516E-08   0.17942493E+00
 187.25960  -0.41044485E-07   0.30233903E-08   0.19077544E+00
 187.30800  -0.35725214E-07   0.26286622E-08   0.19403626E+00
 187.35640  -0.28886573E-07   0.21261003E-08   0.18907022E+00
 187.40480  -0.20816785E-07   0.15370984E-08   0.17608989E+00
 187.45320  -0.11856241E-07   0.88668095E-09   0.15564776E+00
 187.50160  -0.23829743E-08   0.20242371E-09   0.12861200E+00
 187.55000   0.72033487E-08  -0.48671027E-09   0.96128854E-01
 187.59840   0.16498215E-07  -0.11515917E-08   0.59573909E-01
 187.64680   0.25109141E-07  -0.17641279E-08   0.20494072E-01
 187.69520   0.32672007E-07  -0.22984189E-08  -0.19457182E-01
 187.74360   0.38866261E-07  -0.27318248E-08  -0.58588919E-01
 187.79200   0.43428423E-07  -0.30459069E-08  -0.95243621E-01
 187.84040   0.46163362E-07  -0.32272046E-08  -0.12786709E+00
 187.88880   0.46952838E-07  -0.32678240E-08  -0.15507452E+00
 187.93720   0.45760862E-07  -0.31657927E-08  -0.17570994E+00
 187.98560   0.42635555E-07  -0.29251777E-08  -0.18889605E+00
 188.03400   0.37707326E-07  -0.25559375E-08  -0.19407225E+00
 188.08240   0.31183404E-07  -0.20735165E-08  -0.19101879E+00
 188.13080   0.23338957E-07  -0.14982019E-08  -0.17986593E+00
 188.17920   0.14505253E-07  -0.85425468E-09  -0.16108780E+00
 188.22760   0.50554479E-08  -0.16888762E-09  -0.13548151E+00
 188.27600  -0.46112963E-08   0.52889920E-09  -0.10413257E+00
 188.32440  -0.14086662E-07   0.12095353E-08  -0.68368576E-01
 188.37280  -0.22970278E-07   0.18441329E-08  -0.29703149E-01
 188.42120  -0.30886435E-07   0.24056905E-08   0.10227563E-01
 188.46960  -0.37499782E-07   0.28702414E-08   0.49733318E-01
 188.51800  -0.42529445E-07   0.32178651E-08   0.87140614E-01
 188.56640  -0.45761011E-07   0.34335458E-08   0.12086321E+00
 188.61480  -0.47055841E-07   0.35078273E-08   0.14946953E+00
 188.66320  -0.46357266E-07   0.34372417E-08   0.17174395E+00
 188.71160  -0.43693292E-07   0.32244741E-08   0.18673929E+00
 188.76000  -0.39175606E-07   0.28782635E-08   0.19381782E+00
 188.80840  -0.32994866E-07   0.24130327E-08   0.19267883E+00
 188.85680  -0.25412484E-07   0.18482697E-08   0.18337133E+00
 188.90520  -0.16749310E-07   0.12076904E-08   0.16629151E+00
 188.95360  -0.73717962E-08   0.51822382E-09   0.14216500E+00
 189.00200   0.23236813E-08  -0.19112666E-09   0.11201537E+00
 189.05040   0.11927602E-07  -0.89050341E-09   0.77120177E-01
 189.09880   0.21034483E-07  -0.15504298E-08   0.38956834E-01
 189.14720   0.29259788E-07  -0.21430366E-08  -0.85951521E-03
 189.19560   0.36255936E-07  -0.26432180E-08  -0.40643628E-01
 189.24400   0.41726834E-07  -0.30296829E-08  -0.78710778E-01
 189.29240   0.45440383E-07  -0.32858685E-08  -0.11344766E+00
 189.34080   0.47238419E-07  -0.34006559E-08  -0.14338075E+00
 189.38920   0.47043633E-07  -0.33688833E-08  -0.16723931E+00
 189.43760   0.44863085E-07  -0.31916002E-08  -0.18401004E+00
 189.48600   0.40788068E-07  -0.28760495E-08  -0.19298090E+00
 189.53440   0.34990279E-07  -0.24353786E-08  -0.19377183E+00
